Y1
2016-04-29	-1.3387116
2016-05-03	-1.4841937
2016-05-04	-1.4841937
2016-05-05	-1.4841937
2016-05-06	-1.2523224
2016-05-09	-1.0069981
2016-05-10	-1.058459
2016-05-11	-1.0994216
2016-05-12	-1.1094891
2016-05-13	-1.0669202
2016-05-16	-1.1303253
2016-05-17	-1.103892
2016-05-18	-1.0358611
2016-05-19	-1.0040308
2016-05-20	-1.0707256
2016-05-23	-1.1076994
2016-05-24	-1.0073808
2016-05-25	-0.9872389
2016-05-26	-1.0066615
2016-05-27	-1.0033115
2016-05-30	-1.0351418
2016-05-31	-1.3779732
2016-06-01	-1.3396225
2016-06-02	-1.3711685
2016-06-03	-1.4397838
2016-06-06	-1.4374177
2016-06-07	-1.3791735
2016-06-08	-1.3665004
2016-06-13	-1.0317166
2016-06-14	-1.0648264
2016-06-15	-1.2079186
2016-06-16	-1.1291333
2016-06-17	-1.1892722
2016-06-20	-1.1885529
2016-06-21	-1.163416
2016-06-22	-1.2676306
2016-06-23	-1.2079186
2016-06-24	-1.0662708
2016-06-27	-1.2140656
2016-06-28	-1.2781985
2016-06-29	-1.3191705
2016-06-30	-1.3269204
2016-07-01	-1.3317286
2016-07-04	-1.4802821
2016-07-05	-1.4805661
2016-07-06	-1.4802821
2016-07-07	-1.4802821
2016-07-08	-1.4444746
2016-07-11	-1.4802821
2016-07-12	-1.665818
2016-07-13	-1.6646276
2016-07-14	-1.6646276
2016-07-15	-1.6659398
2016-07-18	-1.6363606
2016-07-19	-1.5762861
2016-07-20	-1.5752504
2016-07-21	-1.5762861
2016-07-22	-1.5406458
2016-07-25	-1.5408092
2016-07-26	-1.6351702
2016-07-27	-1.5426769
2016-07-28	-1.542393
2016-07-29	-1.4820294
2016-08-01	-1.3613354
2016-08-02	-1.4217824
2016-08-03	-1.4301926
2016-08-04	-1.4473414
2016-08-05	-1.4660001
2016-08-08	-1.5263636
2016-08-09	-1.620326
2016-08-10	-1.5610886
2016-08-11	-1.5273991
2016-08-12	-1.6947532
2016-08-15	-1.8572321
2016-08-16	-1.835381
2016-08-17	-1.8148301
2016-08-18	-1.8057957
2016-08-19	-1.8055234
2016-08-22	-1.7511754
2016-08-23	-1.7792783
2016-08-24	-1.7485232
2016-08-25	-1.7298362
2016-08-26	-1.7298362
2016-08-29	-1.7298362
2016-08-30	-1.7298362
2016-08-31	-1.7497137
2016-09-01	-1.6941366
2016-09-02	-1.7311814
2016-09-05	-1.7311814
2016-09-06	-1.7825937
2016-09-07	-1.7825937
2016-09-08	-1.7825937
2016-09-09	-1.7319613
2016-09-12	-1.6205959
2016-09-13	-1.6205959
2016-09-14	-1.5605211
2016-09-19	-1.6205959
2016-09-20	-1.6205959
2016-09-21	-1.6205959
2016-09-22	-1.693434
2016-09-23	-1.6504474
2016-09-26	-1.5253167
2016-09-27	-1.5607934
2016-09-28	-1.5253167
2016-09-29	-1.5607934
2016-09-30	-1.5607934
2016-10-10	-1.6944861
2016-10-11	-1.6944861
2016-10-12	-1.6944861
2016-10-13	-1.6944861
2016-10-14	-1.6614492
2016-10-17	-1.6504474
2016-10-18	-1.7425513
2016-10-19	-1.732058
2016-10-20	-1.732058
2016-10-21	-1.7519355
2016-10-24	-1.8106132
2016-10-25	-1.8106132
2016-10-26	-1.782866
2016-10-27	-1.7826905
2016-10-28	-1.7826905
2016-10-31	-1.7519355
2016-11-01	-1.7834127
2016-11-02	-1.7511556
2016-11-03	-1.8096578
2016-11-04	-1.7834127
2016-11-07	-1.7834127
2016-11-08	-1.8194485
2016-11-09	-1.7834127
2016-11-10	-1.85694
2016-11-11	-1.8744729
2016-11-14	-1.8977582
2016-11-15	-1.8977582
2016-11-16	-1.897486
2016-11-17	-1.9068673
2016-11-18	-1.8755968
2016-11-21	-1.9068673
2016-11-22	-1.9310501
2016-11-23	-1.940479
2016-11-24	-1.9479959
2016-11-25	-1.9616001
2016-11-28	-1.9632471
2016-11-29	-1.9663489
2016-11-30	-1.9629748
2016-12-01	-1.9663489
2016-12-02	-1.9629748
2016-12-05	-1.9310501
2016-12-06	-1.9242673
2016-12-07	-1.940479
2016-12-08	-1.9310501
2016-12-09	-1.9477053
2016-12-12	-1.8757539
2016-12-13	-1.8606215
2016-12-14	-1.8398843
2016-12-15	-1.7840538
2016-12-16	-1.7840538
2016-12-19	-1.7535169
2016-12-20	-1.7328832
2016-12-21	-1.7535169
2016-12-22	-1.7535169
2016-12-23	-1.7326651
2016-12-26	-1.7439146
2016-12-27	-1.7334213
2016-12-28	-1.6950932
2016-12-29	-1.6950932
2016-12-30	-1.7334213
2017-01-03	-1.7840538
2017-01-04	-1.8193333
2017-01-05	-1.8102989
2017-01-06	-1.7840538
2017-01-09	-1.8102989
2017-01-10	-1.7840538
2017-01-11	-1.7532988
2017-01-12	-1.7334213
2017-01-13	-1.7334213
2017-01-16	-1.7334213
2017-01-17	-1.7439146
2017-01-18	-1.7840538
2017-01-19	-1.7532988
2017-01-20	-1.7840538
2017-01-23	-1.8102989
2017-01-24	-1.8102989
2017-01-25	-1.8193333
2017-01-26	-1.8398843
2017-02-03	-1.8114903
2017-02-06	-1.8205247
2017-02-07	-1.8114903
2017-02-08	-1.8410757
2017-02-09	-1.8580163
2017-02-10	-1.8755491
2017-02-13	-1.9082158
2017-02-14	-1.9082158
2017-02-15	-1.8755491
2017-02-16	-1.9082158
2017-02-17	-1.8755491
2017-02-20	-1.9323986
2017-02-21	-1.9440994
2017-02-22	-1.9440994
2017-02-23	-1.9368548
2017-02-24	-1.9368548
2017-02-27	-1.9168899
2017-02-28	-1.9119172
2017-03-01	-1.9206431
2017-03-02	-1.9082158
2017-03-03	-1.8877306
2017-03-06	-1.9168899
2017-03-07	-1.9119172
2017-03-08	-1.9168899
2017-03-09	-1.8877306
2017-03-10	-1.8877306
2017-03-13	-1.922719
2017-03-14	-1.9256158
2017-03-15	-1.9295018
2017-03-16	-1.9461753
2017-03-17	-1.9168899
2017-03-20	-1.9168899
2017-03-21	-1.9282725
2017-03-22	-1.9168899
2017-03-23	-1.9256158
2017-03-24	-1.944946
2017-03-27	-1.9377015
2017-03-28	-1.9282725
2017-03-29	-1.9282725
2017-03-30	-1.9082158
2017-03-31	-1.9256158
2017-04-05	-1.9469445
2017-04-06	-1.950839
2017-04-07	-1.9574556
2017-04-10	-1.9469523
2017-04-11	-1.9574556
2017-04-12	-1.950839
2017-04-13	-1.950839
2017-04-14	-1.9437547
2017-04-17	-1.9365101
2017-04-18	-1.9312072
2017-04-19	-1.9170947
2017-04-20	-1.9276426
2017-04-21	-1.9344254
2017-04-24	-1.9005849
2017-04-25	-1.9084206
2017-04-26	-1.9171026
2017-04-27	-1.9171026
2017-04-28	-1.9084284
2017-05-02	-1.8894889
2017-05-03	-1.8771319
2017-05-04	-1.8619995
2017-05-05	-1.8414726
2017-05-08	-1.7854319
2017-05-09	-1.7854319
2017-05-10	-1.7529047
2017-05-11	-1.7847686
2017-05-12	-1.8394902
2017-05-15	-1.8582029
2017-05-16	-1.8893135
2017-05-17	-1.876023
2017-05-18	-1.8582029
2017-05-19	-1.8608906
2017-05-22	-1.8727226
2017-05-23	-1.8849041
2017-05-24	-1.8875413
2017-05-25	-1.9575341
2017-05-26	-1.9504998
2017-05-31	-1.9577444
2017-06-01	-1.9609342
2017-06-02	-1.9577444
2017-06-05	-1.9408605
2017-06-06	-1.9577444
2017-06-07	-1.97282
2017-06-08	-1.9763696
2017-06-09	-1.9770329
2017-06-12	-1.9770329
2017-06-13	-1.9770329
2017-06-14	-1.9736588
2017-06-15	-1.9736588
2017-06-16	-1.9722841
2017-06-19	-1.9770329
2017-06-20	-1.9766288
2017-06-21	-1.9770329
2017-06-22	-1.9770329
2017-06-23	-1.9770329
2017-06-26	-1.9768078
2017-06-27	-1.9644096
2017-06-28	-1.9770329
2017-06-29	-1.9768078
2017-06-30	-1.9775937
2017-07-03	-1.9743755
2017-07-04	-1.9770329
2017-07-05	-1.9743755
2017-07-06	-1.9743755
2017-07-07	-1.9743755
2017-07-10	-1.9738564
2017-07-11	-1.9738564
2017-07-12	-1.9738564
2017-07-13	-1.9561276
2017-07-14	-1.9561276
2017-07-17	-1.9762888
2017-07-18	-1.9762888
2017-07-19	-1.9207473
2017-07-20	-1.9122903
2017-07-21	-1.9328504
2017-07-24	-1.9134629
2017-07-25	-1.947048
2017-07-26	-1.9498329
2017-07-27	-1.947048
2017-07-28	-1.9458754
2017-07-31	-1.9122903
2017-08-01	-1.8701265
2017-08-02	-1.9042301
2017-08-03	-1.9316778
2017-08-04	-1.9458754
2017-08-07	-1.9316778
2017-08-08	-1.9195747
2017-08-09	-1.9195747
2017-08-10	-1.947048
2017-08-11	-1.9736383
2017-08-14	-1.9496148
2017-08-15	-1.9496148
2017-08-16	-1.9496148
2017-08-17	-1.9468298
2017-08-18	-1.9326322
2017-08-21	-1.9145365
2017-08-22	-1.9120722
2017-08-23	-1.9120722
2017-08-24	-1.9193566
2017-08-25	-1.7328591
2017-08-28	-1.637528
2017-08-29	-1.6634123
2017-08-30	-1.6666579
2017-08-31	-1.6867206
2017-09-01	-1.6665919
2017-09-04	-1.6406596
2017-09-05	-1.6406596
2017-09-06	-1.6406596
2017-09-07	-1.6879463
2017-09-08	-1.6879463
2017-09-11	-1.6904106
2017-09-12	-1.6678836
2017-09-13	-1.6431239
2017-09-14	-1.6891189
2017-09-15	-1.6665919
2017-09-18	-1.6418321
2017-09-19	-1.6665919
2017-09-20	-1.6418321
2017-09-21	-1.6654193
2017-09-22	-1.6654193
2017-09-25	-1.7058587
2017-09-26	-1.6879463
2017-09-27	-1.6879463
2017-09-28	-1.6879463
2017-09-29	-1.6654193
2017-10-09	-1.6007843
2017-10-10	-1.5617921
2017-10-11	-1.5617921
2017-10-12	-1.490917
2017-10-13	-1.490917
2017-10-16	-1.490917
2017-10-17	-1.4884527
2017-10-18	-1.4400507
2017-10-19	-1.4876713
2017-10-20	-1.4876713
2017-10-23	-1.490917
2017-10-24	-1.3862002
2017-10-25	-1.3423347
2017-10-26	-1.3337741
2017-10-27	-1.0887406
2017-10-30	-1.242051
2017-10-31	-1.2428324
2017-11-01	-1.3354621
2017-11-02	-1.3366345
2017-11-03	-1.3366345
2017-11-06	-1.2440048
2017-11-07	-1.0904286
2017-11-08	-1.0855206
2017-11-09	-0.9919164
2017-11-10	-0.9368588
2017-11-13	-0.6047505
2017-11-14	-0.9419756
2017-11-15	-1.1443201
2017-11-16	-1.0892625
2017-11-17	-1.0152837
2017-11-20	-0.9787197
2017-11-21	-0.9172586
2017-11-22	-0.7540729
2017-11-23	-1.0892937
2017-11-24	-1.0892937
2017-11-27	-1.2334929
2017-11-28	-1.2341175
2017-11-29	-1.2341175
2017-11-30	-1.3091418
2017-12-01	-1.4025544
2017-12-04	-1.3738552
2017-12-05	-1.3695352
2017-12-06	-1.3742169
2017-12-07	-1.4818729
2017-12-08	-1.4732646
2017-12-11	-1.1402248
2017-12-12	-1.3738552
2017-12-13	-1.3695719
2017-12-14	-1.3744799
2017-12-15	-1.4820728
2017-12-18	-1.4735122
2017-12-19	-1.3738552
2017-12-20	-1.3738552
2017-12-21	-1.2810647
2017-12-22	-1.3744799
2017-12-25	-1.3736553
2017-12-26	-1.3694462
2017-12-27	-1.4662852
2017-12-28	-1.3737662
2017-12-29	-1.3737662
2018-01-02	-1.1480436
2018-01-03	-1.092986
2018-01-04	-0.98180985
2018-01-05	-0.9824345
2018-01-08	-0.9824345
2018-01-09	-0.7731447
2018-01-10	-0.77375495
2018-01-11	-0.77375495
2018-01-12	-0.76220965
2018-01-15	-0.9146135
2018-01-16	-0.7443893
2018-01-17	-0.50327873
2018-01-18	-0.4259302
2018-01-19	-0.34815294
2018-01-22	-0.18442428
2018-01-23	0.05450356
2018-01-24	0.05450356
2018-01-25	0.054077923
2018-01-26	0.05450356
2018-01-29	-0.24226713
2018-01-30	-0.4205932
2018-01-31	-0.4259302
2018-02-01	-0.5003127
2018-02-02	-0.4229644
2018-02-05	-0.34518713
2018-02-06	-0.97248197
2018-02-07	-1.3630844
2018-02-08	-1.3699086
2018-02-09	-1.7827399
2018-02-12	-1.7014084
2018-02-13	-1.6238494
2018-02-14	-1.4754192
2018-02-22	-1.369724
2018-02-23	-1.2792526
2018-02-26	-1.0141846
2018-02-27	-1.369724
2018-02-28	-1.3740441
2018-03-01	-1.3740441
2018-03-02	-1.3740441
2018-03-05	-1.3748255
2018-03-06	-1.284949
2018-03-07	-1.3740441
2018-03-08	-1.2812536
2018-03-09	-1.2263068
2018-03-12	-1.0123878
2018-03-13	-1.2623143
2018-03-14	-1.2864659
2018-03-15	-1.2418865
2018-03-16	-1.3748255
2018-03-19	-1.2814103
2018-03-20	-1.2806289
2018-03-21	-1.3705055
2018-03-22	-1.3748255
2018-03-23	-1.6301496
2018-03-26	-1.7398021
2018-03-27	-1.6304922
2018-03-28	-1.7821414
2018-03-29	-1.7011526
2018-03-30	-1.7011526
2018-04-02	-1.7011526
2018-04-03	-1.7399266
Y2
2016-01-04	1.2739584
2016-01-05	1.1283362
2016-01-06	1.1281315
2016-01-07	1.5802443
2016-01-08	1.6030805
2016-01-11	1.9103785
2016-01-12	2.0293908
2016-01-13	2.4270854
2016-01-14	2.4256523
2016-01-15	2.4270854
2016-01-18	2.382279
2016-01-19	2.1890974
2016-01-20	1.9761876
2016-01-21	2.0285587
2016-01-22	2.3815587
2016-01-25	1.3885891
2016-01-26	1.3869667
2016-01-27	1.1305467
2016-01-28	1.1301863
2016-01-29	1.584407
2016-02-01	1.6062033
2016-02-02	1.1792283
2016-02-03	1.1298351
2016-02-04	1.3862553
2016-02-05	1.3862553
2016-02-06	1.3862553
2016-02-14	1.8229743
2016-02-15	1.6064684
2016-02-16	1.6062176
2016-02-17	1.6062176
2016-02-18	1.6062176
2016-02-19	1.8144048
2016-02-22	1.5849262
2016-02-23	1.5849262
2016-02-24	1.2932761
2016-02-25	1.2919819
2016-02-26	1.3862553
2016-02-29	1.5836322
2016-03-01	1.3866315
2016-03-02	1.2077315
2016-03-03	1.1299605
2016-03-04	1.1299605
2016-03-07	0.7847569
2016-03-08	0.7852589
2016-03-09	1.1299605
2016-03-10	1.2923582
2016-03-11	1.6788932
2016-03-14	1.679068
2016-03-15	1.7021693
2016-03-16	2.212237
2016-03-17	2.1273117
2016-03-18	1.9493089
2016-03-21	1.9102029
2016-03-22	1.939557
2016-03-23	1.9403065
2016-03-24	1.9417398
2016-03-25	1.9420049
2016-03-28	1.4183168
2016-03-29	1.7099669
2016-03-30	2.0326085
2016-03-31	2.0090227
2016-04-01	2.0092878
2016-04-05	1.7526802
2016-04-06	1.4131758
2016-04-07	0.8889991
2016-04-08	0.8889991
2016-04-11	0.8889991
2016-04-12	0.888734
2016-04-13	0.7839862
2016-04-14	0.7839862
2016-04-15	0.7935841
2016-04-18	0.7935841
2016-04-19	0.7935841
2016-04-20	0.78499377
2016-04-21	0.79459167
2016-04-22	0.78499377
2016-04-25	0.7846654
2016-04-26	0.7942633
2016-04-27	0.79459167
2016-04-28	1.1312404
2016-04-29	1.1312404
2016-05-03	1.1321691
2016-05-04	1.1321691
2016-05-05	1.1321691
2016-05-06	1.1282549
2016-05-09	1.1761031
2016-05-10	1.1268704
2016-05-11	0.790487
2016-05-12	1.1271355
2016-05-13	0.790487
2016-05-16	0.7808891
2016-05-17	0.7808891
2016-05-18	0.5525052
2016-05-19	0.5060353
2016-05-20	0.58706594
2016-05-23	0.5542681
2016-05-24	0.78046346
2016-05-25	0.5874772
2016-05-26	0.5872264
2016-05-27	0.5872264
2016-05-30	0.35037106
2016-05-31	0.3167695
2016-06-01	0.24345472
2016-06-02	0.096274644
2016-06-03	0.08970922
2016-06-06	0.17191479
2016-06-07	0.15968153
2016-06-08	0.15968153
2016-06-12	0.15975177
2016-06-13	0.20720696
2016-06-14	0.48285544
2016-06-15	0.5098592
2016-06-16	0.5871632
2016-06-17	0.78447497
2016-06-20	0.59081227
2016-06-21	0.5885589
2016-06-22	0.7860831
2016-06-23	0.7806239
2016-06-24	1.1762636
2016-06-27	1.8157698
2016-06-28	1.3859453
2016-06-29	1.3887496
2016-06-30	1.5861266
2016-07-01	2.0896764
2016-07-04	1.81715
2016-07-05	1.5861266
2016-07-06	1.6089628
2016-07-07	2.0896764
2016-07-08	2.1419718
2016-07-11	1.81715
2016-07-12	1.6089628
2016-07-13	1.5861266
2016-07-14	1.6089628
2016-07-15	1.81715
2016-07-18	1.81715
2016-07-19	1.94239
2016-07-20	2.1419718
2016-07-21	2.3111658
2016-07-22	2.191495
2016-07-25	2.1859357
2016-07-26	2.286645
2016-07-27	2.286645
2016-07-28	2.3990793
2016-07-29	2.4780798
2016-08-01	2.3955154
2016-08-02	2.4035819
2016-08-03	2.4858046
2016-08-04	2.5207705
2016-08-05	2.550125
2016-08-08	2.550125
2016-08-09	2.5515313
2016-08-10	2.5515313
2016-08-11	2.8518612
2016-08-12	2.9681704
2016-08-15	3.060953
2016-08-16	2.9733725
2016-08-17	2.5532613
2016-08-18	2.6694114
2016-08-19	2.5532613
2016-08-22	2.6694114
2016-08-23	2.5532613
2016-08-24	2.5518548
2016-08-25	2.5532613
2016-08-26	2.5532613
2016-08-29	2.552512
2016-08-30	2.5223415
2016-08-31	2.5225005
2016-09-01	2.550607
2016-09-02	2.550607
2016-09-05	2.5209851
2016-09-06	2.5209851
2016-09-07	2.3968737
2016-09-08	2.4758744
2016-09-09	2.5503395
2016-09-12	2.282396
2016-09-13	2.5192552
2016-09-14	2.5192552
2016-09-18	2.5192552
2016-09-19	2.5192552
2016-09-20	2.5192552
2016-09-21	2.5192552
2016-09-22	2.5486095
2016-09-23	2.5504012
2016-09-26	2.5512912
2016-09-27	2.5505419
2016-09-28	2.5496519
2016-09-29	2.5496519
2016-09-30	2.5504012
2016-10-08	2.5512912
2016-10-09	2.6991112
2016-10-10	2.6991112
2016-10-11	2.5848877
2016-10-12	2.5831578
2016-10-13	2.5834253
2016-10-14	2.8863492
2016-10-17	2.8846192
2016-10-18	3.3322265
2016-10-19	3.4494324
2016-10-20	3.5013583
2016-10-21	3.5984945
2016-10-24	3.5465686
2016-10-25	3.4293628
2016-10-26	3.3322265
2016-10-27	3.3322265
2016-10-28	3.332494
2016-10-31	3.3313365
2016-11-01	3.3313365
2016-11-02	3.329399
2016-11-03	3.331763
2016-11-04	3.331604
2016-11-07	2.8823357
2016-11-08	2.8845406
2016-11-09	2.8836808
2016-11-10	2.62994
2016-11-11	2.1561432
2016-11-14	1.4822288
2016-11-15	1.5834136
2016-11-16	1.2917634
2016-11-17	0.792968
2016-11-18	1.1296166
2016-11-21	1.1296166
2016-11-22	1.2876316
2016-11-23	1.5832546
2016-11-24	1.5832546
2016-11-25	1.3854402
2016-11-28	1.5825497
2016-11-29	1.1291792
2016-11-30	0.5898135
2016-12-01	0.2640161
2016-12-02	0.2646125
2016-12-05	-0.0137806535
2016-12-06	-0.5692631
2016-12-07	-0.38904572
2016-12-08	-0.32572734
2016-12-09	-0.38791758
2016-12-12	-0.7535546
2016-12-13	-0.96072555
2016-12-14	-1.1126883
2016-12-15	-1.594444
2016-12-16	-1.359879
2016-12-19	-1.5970929
2016-12-20	-1.6950758
2016-12-21	-1.3623633
2016-12-22	-0.9828365
2016-12-23	-0.9173161
2016-12-26	-0.8024478
2016-12-27	-0.8499801
2016-12-28	-0.6280421
2016-12-29	-0.1523301
2016-12-30	0.091490895
2016-12-31	0.091490895
2017-01-03	-0.5134834
2017-01-04	-0.9469917
2017-01-05	-1.0718664
2017-01-06	-1.0137435
2017-01-09	-0.874552
2017-01-10	-0.92109597
2017-01-11	-1.0591254
2017-01-12	-0.9768342
2017-01-13	-1.0435878
2017-01-16	-1.2399635
2017-01-17	-1.357836
2017-01-18	-1.2773769
2017-01-19	-1.2776443
2017-01-20	-1.2411711
2017-01-22	-1.2413968
2017-01-23	-1.2413968
2017-01-24	-1.4233664
2017-01-25	-1.6207674
2017-01-26	-1.6207674
2017-02-03	-1.8104973
2017-02-04	-1.7968636
2017-02-06	-1.9309673
2017-02-07	-1.9265695
2017-02-08	-1.8826702
2017-02-09	-1.7973554
2017-02-10	-1.8583081
2017-02-13	-1.812103
2017-02-14	-1.7973554
2017-02-15	-1.7639668
2017-02-16	-1.6596475
2017-02-17	-1.5948551
2017-02-20	-1.3597983
2017-02-21	-1.4624252
2017-02-22	-1.4238955
2017-02-23	-1.3597983
2017-02-24	-1.4238955
2017-02-27	-1.4238955
2017-02-28	-1.4238955
2017-03-01	-1.5604506
2017-03-02	-1.6211848
2017-03-03	-1.6589835
2017-03-06	-1.6589835
2017-03-07	-1.6921742
2017-03-08	-1.7966914
2017-03-09	-1.7961996
2017-03-10	-1.7957687
2017-03-13	-1.7440572
2017-03-14	-1.6916823
2017-03-15	-1.6584916
2017-03-16	-1.511831
2017-03-17	-1.5144043
2017-03-20	-1.5144043
2017-03-21	-1.5139735
2017-03-22	-1.5139735
2017-03-23	-1.463412
2017-03-24	-1.2433436
2017-03-27	-1.2433436
2017-03-28	-1.2815217
2017-03-29	-1.3617551
2017-03-30	-1.4258523
2017-03-31	-1.3617551
2017-04-01	-1.3624996
2017-04-05	-1.5156882
2017-04-06	-1.5156882
2017-04-07	-1.4651265
2017-04-10	-1.5156882
2017-04-11	-1.5363364
2017-04-12	-1.5971255
2017-04-13	-1.5359054
2017-04-14	-1.6619177
2017-04-17	-1.7996259
2017-04-18	-1.7662373
2017-04-19	-1.7662373
2017-04-20	-1.8300698
2017-04-21	-1.8941529
2017-04-24	-1.9469545
2017-04-25	-1.8843739
2017-04-26	-1.8742769
2017-04-27	-1.8739974
2017-04-28	-1.9022305
2017-05-02	-1.9247587
2017-05-03	-1.9638188
2017-05-04	-1.9834025
2017-05-05	-1.9834025
2017-05-08	-1.9857183
2017-05-09	-1.9857183
2017-05-10	-1.9374783
2017-05-11	-1.9801698
2017-05-12	-1.9756525
2017-05-15	-1.9857183
2017-05-16	-1.9844577
2017-05-17	-1.9844577
2017-05-18	-1.9844577
2017-05-19	-1.9844577
2017-05-22	-1.9687703
2017-05-23	-1.9595044
2017-05-24	-1.9687703
2017-05-25	-1.9779282
2017-05-26	-1.9779282
2017-05-27	-1.9779282
2017-05-31	-1.9857183
2017-06-01	-1.9851236
2017-06-02	-1.9857183
2017-06-05	-1.9857183
2017-06-06	-1.9857183
2017-06-07	-1.9801698
2017-06-08	-1.9771943
2017-06-09	-1.9851236
2017-06-12	-1.9845831
2017-06-13	-1.9853492
2017-06-14	-1.9757295
2017-06-15	-1.9838445
2017-06-16	-1.9845667
2017-06-19	-1.9460566
2017-06-20	-1.9317734
2017-06-21	-1.9751348
2017-06-22	-1.983304
2017-06-23	-1.9808478
2017-06-26	-1.9560635
2017-06-27	-1.9526949
2017-06-28	-1.9733899
2017-06-29	-1.9837747
2017-06-30	-1.9844968
2017-07-03	-1.9827185
2017-07-04	-1.9827185
2017-07-05	-1.9827185
2017-07-06	-1.9820931
2017-07-07	-1.9832377
2017-07-10	-1.9827185
2017-07-11	-1.9827185
2017-07-12	-1.9827185
2017-07-13	-1.9813709
2017-07-14	-1.9836991
2017-07-17	-1.9836991
2017-07-18	-1.9850466
2017-07-19	-1.9850466
2017-07-20	-1.9850466
2017-07-21	-1.9850466
2017-07-24	-1.9850466
2017-07-25	-1.9850466
2017-07-26	-1.9850466
2017-07-27	-1.9840784
2017-07-28	-1.9840784
2017-07-31	-1.9839456
2017-08-01	-1.9845452
2017-08-02	-1.9862492
2017-08-03	-1.9861164
2017-08-04	-1.9861164
2017-08-07	-1.9696825
2017-08-08	-1.9764214
2017-08-09	-1.9708397
2017-08-10	-1.9844124
2017-08-11	-1.9840212
2017-08-14	-1.9861164
2017-08-15	-1.9861164
2017-08-16	-1.9861164
2017-08-17	-1.9861164
2017-08-18	-1.9861164
2017-08-21	-1.9861164
2017-08-22	-1.9861164
2017-08-23	-1.9861164
2017-08-24	-1.9861164
2017-08-25	-1.9861164
2017-08-28	-1.9787371
2017-08-29	-1.9861164
2017-08-30	-1.9872174
2017-08-31	-1.9862492
2017-09-01	-1.9896312
2017-09-04	-1.9844935
2017-09-05	-1.9805272
2017-09-06	-1.9908693
2017-09-07	-1.989764
2017-09-08	-1.9896312
2017-09-11	-1.989764
2017-09-12	-1.989764
2017-09-13	-1.9907322
2017-09-14	-1.9907322
2017-09-15	-1.989764
2017-09-18	-1.9907322
2017-09-19	-1.989764
2017-09-20	-1.9907322
2017-09-21	-1.9894717
2017-09-22	-1.9907322
2017-09-25	-1.9907322
2017-09-26	-1.9907322
2017-09-27	-1.9907322
2017-09-28	-1.9902616
2017-09-29	-1.9907322
2017-09-30	-2.0016654
2017-10-09	-1.9955466
2017-10-10	-1.9952672
2017-10-11	-1.9907098
2017-10-12	-1.9678051
2017-10-13	-1.9678051
2017-10-16	-1.9347262
2017-10-17	-1.8884258
2017-10-18	-1.8884258
2017-10-19	-1.9145374
2017-10-20	-1.9145374
2017-10-23	-1.9145374
2017-10-24	-1.9145374
2017-10-25	-1.8101668
2017-10-26	-1.8101668
2017-10-27	-1.653594
2017-10-30	-1.3637356
2017-10-31	-1.4424425
2017-11-01	-1.5666304
2017-11-02	-1.5368676
2017-11-03	-1.5071902
2017-11-06	-1.5368676
2017-11-07	-1.5071902
2017-11-08	-1.5071902
2017-11-09	-1.4731101
2017-11-10	-1.4196725
2017-11-13	-1.2417558
2017-11-14	-1.2417558
2017-11-15	-1.2403785
2017-11-16	-1.3129897
2017-11-17	-1.3637356
2017-11-20	-1.261009
2017-11-21	-1.2485114
2017-11-22	-1.2485114
